"","camera","imgtype","zoom","timestamp","gain","frame","lifter","exposure","genotype","plantbarcode","trial","cartag","measurementlabel","other","image","treatment","trait","value","label"
"11954","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq56","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq56_nsy5_sy5_7-21-22.INF","no_salt","index_frequencies_index_ndvi",0.065424522,"0.155000001"
"11955","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq56","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq56_nsy5_sy5_7-21-22.INF","no_salt","index_frequencies_index_ndvi",0.067267467,"0.164999992"
"11956","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq56","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq56_nsy5_sy5_7-21-22.INF","no_salt","index_frequencies_index_ndvi",0.050680968,"0.175000012"
"11957","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq56","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq56_nsy5_sy5_7-21-22.INF","no_salt","index_frequencies_index_ndvi",0.058052745,"0.185000002"
"11958","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq56","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq56_nsy5_sy5_7-21-22.INF","no_salt","index_frequencies_index_ndvi",0.070031883,"0.194999993"
"11959","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq56","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq56_nsy5_sy5_7-21-22.INF","no_salt","index_frequencies_index_ndvi",0.063581578,"0.204999998"
"11960","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq56","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq56_nsy5_sy5_7-21-22.INF","no_salt","index_frequencies_index_ndvi",0.07740366,"0.215000004"
"11961","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq56","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq56_nsy5_sy5_7-21-22.INF","no_salt","index_frequencies_index_ndvi",0.059895689,"0.224999994"
"11962","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq56","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq56_nsy5_sy5_7-21-22.INF","no_salt","index_frequencies_index_ndvi",0.072796299,"0.234999999"
"11963","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq56","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq56_nsy5_sy5_7-21-22.INF","no_salt","index_frequencies_index_ndvi",0.046073607,"0.245000005"
"11964","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq56","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq56_nsy5_sy5_7-21-22.INF","no_salt","index_frequencies_index_ndvi",0.072796299,"0.254999995"
"11965","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq56","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq56_nsy5_sy5_7-21-22.INF","no_salt","index_frequencies_index_ndvi",0.059895689,"0.264999986"
"11966","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq56","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq56_nsy5_sy5_7-21-22.INF","no_salt","index_frequencies_index_ndvi",0.082011021,"0.275000006"
"11967","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq56","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq56_nsy5_sy5_7-21-22.INF","no_salt","index_frequencies_index_ndvi",0.059895689,"0.284999996"
"11968","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq56","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq56_nsy5_sy5_7-21-22.INF","no_salt","index_frequencies_index_ndvi",0.073717772,"0.295000017"
"11969","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq56","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq56_nsy5_sy5_7-21-22.INF","no_salt","index_frequencies_index_ndvi",0.084775437,"0.305000007"
"11970","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq56","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq56_nsy5_sy5_7-21-22.INF","no_salt","index_frequencies_index_ndvi",0.084775437,"0.314999998"
"11971","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq56","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq56_nsy5_sy5_7-21-22.INF","no_salt","index_frequencies_index_ndvi",0.108733713,"0.324999988"
"11972","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq56","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq56_nsy5_sy5_7-21-22.INF","no_salt","index_frequencies_index_ndvi",0.105047824,"0.335000008"
"11973","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq56","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq56_nsy5_sy5_7-21-22.INF","no_salt","index_frequencies_index_ndvi",0.169550874,"0.344999999"
"11974","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq56","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq56_nsy5_sy5_7-21-22.INF","no_salt","index_frequencies_index_ndvi",0.179687068,"0.355000019"
"11975","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq56","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq56_nsy5_sy5_7-21-22.INF","no_salt","index_frequencies_index_ndvi",0.199959455,"0.36500001"
"11976","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq56","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq56_nsy5_sy5_7-21-22.INF","no_salt","index_frequencies_index_ndvi",0.208252705,"0.375"
"11977","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq56","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq56_nsy5_sy5_7-21-22.INF","no_salt","index_frequencies_index_ndvi",0.254326312,"0.38499999"
"11978","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq56","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq56_nsy5_sy5_7-21-22.INF","no_salt","index_frequencies_index_ndvi",0.329887028,"0.394999981"
"11979","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq56","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq56_nsy5_sy5_7-21-22.INF","no_salt","index_frequencies_index_ndvi",0.351080887,"0.405000001"
"11980","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq56","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq56_nsy5_sy5_7-21-22.INF","no_salt","index_frequencies_index_ndvi",0.430327491,"0.414999992"
"11981","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq56","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq56_nsy5_sy5_7-21-22.INF","no_salt","index_frequencies_index_ndvi",0.567626841,"0.425000012"
"11982","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq56","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq56_nsy5_sy5_7-21-22.INF","no_salt","index_frequencies_index_ndvi",0.638580196,"0.435000002"
"11983","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq56","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq56_nsy5_sy5_7-21-22.INF","no_salt","index_frequencies_index_ndvi",0.822874625,"0.444999993"
"11984","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq56","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq56_nsy5_sy5_7-21-22.INF","no_salt","index_frequencies_index_ndvi",1.132489265,"0.454999983"
"11985","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq56","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq56_nsy5_sy5_7-21-22.INF","no_salt","index_frequencies_index_ndvi",1.364700245,"0.465000004"
"11986","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq56","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq56_nsy5_sy5_7-21-22.INF","no_salt","index_frequencies_index_ndvi",1.54715173,"0.474999994"
"11987","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq56","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq56_nsy5_sy5_7-21-22.INF","no_salt","index_frequencies_index_ndvi",1.641141888,"0.485000014"
"11988","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq56","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq56_nsy5_sy5_7-21-22.INF","no_salt","index_frequencies_index_ndvi",1.819907484,"0.495000005"
"11989","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq56","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq56_nsy5_sy5_7-21-22.INF","no_salt","index_frequencies_index_ndvi",1.862295203,"0.504999995"
"11990","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq56","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq56_nsy5_sy5_7-21-22.INF","no_salt","index_frequencies_index_ndvi",2.066862019,"0.514999986"
"11991","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq56","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq56_nsy5_sy5_7-21-22.INF","no_salt","index_frequencies_index_ndvi",2.216140506,"0.524999976"
"11992","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq56","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq56_nsy5_sy5_7-21-22.INF","no_salt","index_frequencies_index_ndvi",2.273271779,"0.534999967"
"11993","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq56","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq56_nsy5_sy5_7-21-22.INF","no_salt","index_frequencies_index_ndvi",2.363576049,"0.545000017"
"11994","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq56","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq56_nsy5_sy5_7-21-22.INF","no_salt","index_frequencies_index_ndvi",2.590258196,"0.555000007"
"11995","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq56","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq56_nsy5_sy5_7-21-22.INF","no_salt","index_frequencies_index_ndvi",2.96161147,"0.564999998"
"11996","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq56","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq56_nsy5_sy5_7-21-22.INF","no_salt","index_frequencies_index_ndvi",3.140377066,"0.574999988"
"11997","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq56","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq56_nsy5_sy5_7-21-22.INF","no_salt","index_frequencies_index_ndvi",3.285048193,"0.584999979"
"11998","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq56","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq56_nsy5_sy5_7-21-22.INF","no_salt","index_frequencies_index_ndvi",3.217780726,"0.595000029"
"11999","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq56","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq56_nsy5_sy5_7-21-22.INF","no_salt","index_frequencies_index_ndvi",2.915537863,"0.605000019"
"12000","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq56","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq56_nsy5_sy5_7-21-22.INF","no_salt","index_frequencies_index_ndvi",2.855642174,"0.61500001"
"12001","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq56","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq56_nsy5_sy5_7-21-22.INF","no_salt","index_frequencies_index_ndvi",2.958847054,"0.625"
"12002","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq56","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq56_nsy5_sy5_7-21-22.INF","no_salt","index_frequencies_index_ndvi",3.330200328,"0.63499999"
"12003","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq56","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq56_nsy5_sy5_7-21-22.INF","no_salt","index_frequencies_index_ndvi",3.902434529,"0.644999981"
"12004","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq56","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq56_nsy5_sy5_7-21-22.INF","no_salt","index_frequencies_index_ndvi",4.435966901,"0.654999971"
"12005","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq56","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq56_nsy5_sy5_7-21-22.INF","no_salt","index_frequencies_index_ndvi",4.851550838,"0.665000021"
"12006","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq56","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq56_nsy5_sy5_7-21-22.INF","no_salt","index_frequencies_index_ndvi",5.953631522,"0.675000012"
"12007","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq56","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq56_nsy5_sy5_7-21-22.INF","no_salt","index_frequencies_index_ndvi",6.667772433,"0.685000002"
"12008","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq56","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq56_nsy5_sy5_7-21-22.INF","no_salt","index_frequencies_index_ndvi",6.665008017,"0.694999993"
"12009","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq56","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq56_nsy5_sy5_7-21-22.INF","no_salt","index_frequencies_index_ndvi",5.334402241,"0.704999983"
"12010","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq56","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq56_nsy5_sy5_7-21-22.INF","no_salt","index_frequencies_index_ndvi",3.602956083,"0.715000033"
"12011","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq56","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq56_nsy5_sy5_7-21-22.INF","no_salt","index_frequencies_index_ndvi",2.162695122,"0.725000024"
"12012","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq56","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq56_nsy5_sy5_7-21-22.INF","no_salt","index_frequencies_index_ndvi",1.264259781,"0.735000014"
"12013","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq56","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq56_nsy5_sy5_7-21-22.INF","no_salt","index_frequencies_index_ndvi",0.725198577,"0.745000005"
"12014","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq56","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq56_nsy5_sy5_7-21-22.INF","no_salt","index_frequencies_index_ndvi",0.407290688,"0.754999995"
"12015","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq56","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq56_nsy5_sy5_7-21-22.INF","no_salt","index_frequencies_index_ndvi",0.197195039,"0.764999986"
"12016","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq56","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq56_nsy5_sy5_7-21-22.INF","no_salt","index_frequencies_index_ndvi",0.096754575,"0.774999976"
"12017","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq56","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq56_nsy5_sy5_7-21-22.INF","no_salt","index_frequencies_index_ndvi",0.055288329,"0.784999967"
"12018","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq56","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq56_nsy5_sy5_7-21-22.INF","no_salt","index_frequencies_index_ndvi",0.029487109,"0.795000017"
"12019","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq56","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq56_nsy5_sy5_7-21-22.INF","no_salt","index_frequencies_index_ndvi",0.021193859,"0.805000007"
"12020","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq56","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq56_nsy5_sy5_7-21-22.INF","no_salt","index_frequencies_index_ndvi",0.007371777,"0.814999998"
"12021","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq56","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq56_nsy5_sy5_7-21-22.INF","no_salt","index_frequencies_index_ndvi",0.011057666,"0.824999988"
"12022","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq56","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq56_nsy5_sy5_7-21-22.INF","no_salt","index_frequencies_index_ndvi",0.006450305,"0.834999979"
"12023","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq56","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq56_nsy5_sy5_7-21-22.INF","no_salt","index_frequencies_index_ndvi",0.009214721,"0.845000029"
"12024","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq56","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq56_nsy5_sy5_7-21-22.INF","no_salt","index_frequencies_index_ndvi",0.005528833,"0.855000019"
"12025","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq56","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq56_nsy5_sy5_7-21-22.INF","no_salt","index_frequencies_index_ndvi",0.000921472,"0.86500001"
"12026","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq56","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq56_nsy5_sy5_7-21-22.INF","no_salt","index_frequencies_index_ndvi",0.000921472,"0.875"
"12027","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq56","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq56_nsy5_sy5_7-21-22.INF","no_salt","index_frequencies_index_ndvi",0.000921472,"0.88499999"
"12028","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq56","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq56_nsy5_sy5_7-21-22.INF","no_salt","index_frequencies_index_ndvi",0,"0.894999981"
"12029","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq56","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq56_nsy5_sy5_7-21-22.INF","no_salt","index_frequencies_index_ndvi",0,"0.904999971"
"12030","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq56","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq56_nsy5_sy5_7-21-22.INF","no_salt","index_frequencies_index_ndvi",0,"0.915000021"
"12031","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq56","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq56_nsy5_sy5_7-21-22.INF","no_salt","index_frequencies_index_ndvi",0,"0.925000012"
"12032","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq56","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq56_nsy5_sy5_7-21-22.INF","no_salt","index_frequencies_index_ndvi",0,"0.935000002"
"12033","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq56","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq56_nsy5_sy5_7-21-22.INF","no_salt","index_frequencies_index_ndvi",0,"0.944999993"
"12034","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq56","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq56_nsy5_sy5_7-21-22.INF","no_salt","index_frequencies_index_ndvi",0,"0.954999983"
"12035","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq56","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq56_nsy5_sy5_7-21-22.INF","no_salt","index_frequencies_index_ndvi",0,"0.965000033"
"12036","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq56","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq56_nsy5_sy5_7-21-22.INF","no_salt","index_frequencies_index_ndvi",0,"0.975000024"
"12037","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq56","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq56_nsy5_sy5_7-21-22.INF","no_salt","index_frequencies_index_ndvi",0,"0.985000014"
"12038","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq56","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq56_nsy5_sy5_7-21-22.INF","no_salt","index_frequencies_index_ndvi",0,"0.995000005"
